Experiment_name,SPI,NI,Treatment,Cell Line + Treatment,Cell Line,Origin,Mode,Density,pvalue,sliding_time_window_size,neighbors_dist_threshold
field13_crop-001_ROI#1_annotation_apop.csv,0.1063458856345886,0.2742616033755274,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.0,30,33
field13_crop-001_ROI#1_annotation_nec.csv,0.36894736842105263,0.20388349514563106,NecrosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_nec.csv,MCF10A,field13_colony,Necrosis,309,0.0,30,33
Field14-002_ROI#1_annotation_apop.csv,0.20619349874975956,0.25773195876288657,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,30,33
Field14-002_ROI#1_annotation_nec.csv,0.42417582417582417,0.26506024096385544,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,30,33
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,-1.1734317343173433,0.5531914893617021,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.749,30,33
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.4193254329990884,0.29577464788732394,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,30,33
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.25078559342518736,0.16129032258064516,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,30,33
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.6005538248528902,0.15273775216138327,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,30,33
field13_crop-001_ROI#1_annotation_apop.csv,0.10209790209790205,0.2742616033755274,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.0,60,33
field13_crop-001_ROI#1_annotation_nec.csv,0.34586466165413526,0.2297734627831715,NecrosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_nec.csv,MCF10A,field13_colony,Necrosis,309,0.0,60,33
Field14-002_ROI#1_annotation_apop.csv,0.20108066383635673,0.26804123711340205,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,60,33
Field14-002_ROI#1_annotation_nec.csv,0.4295874822190611,0.285140562248996,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,60,33
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,-1.1231884057971016,0.574468085106383,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.742,60,33
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.40476190476190477,0.30985915492957744,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,60,33
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.2495828367103695,0.1814516129032258,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,60,33
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.5992857142857143,0.2132564841498559,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,60,33
field13_crop-001_ROI#1_annotation_apop.csv,0.09810126582278482,0.29957805907172996,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.0,90,33
field13_crop-001_ROI#1_annotation_nec.csv,0.3376413570274637,0.26537216828478966,NecrosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_nec.csv,MCF10A,field13_colony,Necrosis,309,0.0,90,33
Field14-002_ROI#1_annotation_apop.csv,0.1959420289855072,0.2860824742268041,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,90,33
Field14-002_ROI#1_annotation_nec.csv,0.39784946236559143,0.321285140562249,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,90,33
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,-1.164835164835165,0.5531914893617021,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.723,90,33
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.40111420612813375,0.33098591549295775,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,90,33
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.2494569152787835,0.1814516129032258,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,90,33
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.5978835978835979,0.23054755043227665,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,90,33
field13_crop-001_ROI#1_annotation_apop.csv,0.10571428571428576,0.3037974683544304,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.0,120,33
field13_crop-001_ROI#1_annotation_nec.csv,0.391566265060241,0.28802588996763756,NecrosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_nec.csv,MCF10A,field13_colony,Necrosis,309,0.0,120,33
Field14-002_ROI#1_annotation_apop.csv,0.20293209876543208,0.2912371134020619,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,120,33
Field14-002_ROI#1_annotation_nec.csv,0.4517906336088154,0.3253012048192771,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,120,33
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,-1.1791044776119404,0.5957446808510638,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.75,120,33
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.3978102189781022,0.352112676056338,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,120,33
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.24803921568627452,0.18548387096774194,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,120,33
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.5686813186813187,0.23919308357348704,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,120,33
field13_crop-001_ROI#1_annotation_apop.csv,0.09336176525125171,0.19831223628691982,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.0,5,50
field13_crop-001_ROI#1_annotation_nec.csv,0.3129408157007054,0.11650485436893204,NecrosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_nec.csv,MCF10A,field13_colony,Necrosis,309,0.0,5,50
Field14-002_ROI#1_annotation_apop.csv,0.17190574458895244,0.18041237113402062,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,5,50
Field14-002_ROI#1_annotation_nec.csv,0.3087467362924282,0.14859437751004015,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,5,50
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,-0.5056542810985459,0.2978723404255319,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.56,5,50
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.36673458047786633,0.176056338028169,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,5,50
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.24816099401608413,0.14516129032258066,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,5,50
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.5760735508465075,0.10086455331412104,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,5,50
field13_crop-001_ROI#1_annotation_apop.csv,0.0945457912769701,0.20253164556962025,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.0,10,50
field13_crop-001_ROI#1_annotation_nec.csv,0.3104399816035566,0.1262135922330097,NecrosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_nec.csv,MCF10A,field13_colony,Necrosis,309,0.0,10,50
Field14-002_ROI#1_annotation_apop.csv,0.17342148126856383,0.18556701030927836,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,10,50
Field14-002_ROI#1_annotation_nec.csv,0.3111111111111111,0.1606425702811245,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,10,50
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,-0.48171701112877574,0.2978723404255319,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.57,10,50
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.3724302496328928,0.176056338028169,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,10,50
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.2501330494944119,0.14516129032258066,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,10,50
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.5772584973166368,0.10086455331412104,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,10,50
field13_crop-001_ROI#1_annotation_apop.csv,0.10041379310344824,0.2109704641350211,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.0,30,50
field13_crop-001_ROI#1_annotation_nec.csv,0.30864197530864196,0.1715210355987055,NecrosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_nec.csv,MCF10A,field13_colony,Necrosis,309,0.0,30,50
Field14-002_ROI#1_annotation_apop.csv,0.1675574173046368,0.19072164948453607,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,30,50
Field14-002_ROI#1_annotation_nec.csv,0.3029625489100056,0.19678714859437751,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,30,50
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,-0.5016129032258065,0.3191489361702128,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.537,30,50
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.3685968819599109,0.19718309859154928,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,30,50
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.24783961285862424,0.14919354838709678,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,30,50
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.5795302013422818,0.15273775216138327,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,30,50
field13_crop-001_ROI#1_annotation_apop.csv,0.09468438538205985,0.2109704641350211,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.0,60,50
field13_crop-001_ROI#1_annotation_nec.csv,0.29236499068901306,0.20388349514563106,NecrosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_nec.csv,MCF10A,field13_colony,Necrosis,309,0.0,60,50
Field14-002_ROI#1_annotation_apop.csv,0.16805995964254827,0.20103092783505155,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,60,50
Field14-002_ROI#1_annotation_nec.csv,0.3034934497816594,0.22088353413654618,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,60,50
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,-0.49517684887459784,0.3404255319148936,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.533,60,50
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.35642458100558666,0.22535211267605634,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,60,50
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.24584566355565673,0.1693548387096774,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,60,50
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.5790200138026226,0.2017291066282421,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,60,50
field13_crop-001_ROI#1_annotation_apop.csv,0.07919123841617519,0.22784810126582278,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.0,90,50
field13_crop-001_ROI#1_annotation_nec.csv,0.2724719101123596,0.23624595469255663,NecrosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_nec.csv,MCF10A,field13_colony,Necrosis,309,0.0,90,50
Field14-002_ROI#1_annotation_apop.csv,0.1566840277777778,0.21649484536082475,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,90,50
Field14-002_ROI#1_annotation_nec.csv,0.281505728314239,0.24899598393574296,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,90,50
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,-0.5242718446601943,0.3191489361702128,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.557,90,50
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.35483870967741943,0.23943661971830985,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,90,50
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.24689226519337013,0.1693548387096774,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,90,50
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.5797546012269938,0.21613832853025935,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,90,50
field13_crop-001_ROI#1_annotation_apop.csv,0.08542141230068338,0.23628691983122363,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.0,120,50
field13_crop-001_ROI#1_annotation_nec.csv,0.3397212543554007,0.255663430420712,NecrosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_nec.csv,MCF10A,field13_colony,Necrosis,309,0.0,120,50
Field14-002_ROI#1_annotation_apop.csv,0.17126436781609192,0.22422680412371135,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,120,50
Field14-002_ROI#1_annotation_nec.csv,0.32563025210084034,0.26506024096385544,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,120,50
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,-0.522875816993464,0.3404255319148936,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.514,120,50
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.34292035398230086,0.2535211267605634,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,120,50
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.24848484848484842,0.1774193548387097,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,120,50
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.5477453580901857,0.2334293948126801,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,120,50
field13_crop-001_ROI#1_annotation_apop.csv,0.05944028379976353,0.14767932489451477,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.001,5,100
field13_crop-001_ROI#1_annotation_nec.csv,0.2620343839541548,0.11003236245954692,NecrosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_nec.csv,MCF10A,field13_colony,Necrosis,309,0.0,5,100
Field14-002_ROI#1_annotation_apop.csv,0.1620791935450417,0.14432989690721648,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,5,100
Field14-002_ROI#1_annotation_nec.csv,0.20230051480051478,0.12449799196787148,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,5,100
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,0.04267161410018545,0.1702127659574468,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.024,5,100
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.32312614259597805,0.14788732394366197,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,5,100
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.24694035061928027,0.14112903225806453,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,5,100
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.546077684691546,0.0893371757925072,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,5,100
field13_crop-001_ROI#1_annotation_apop.csv,0.05954728290874669,0.1518987341772152,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.0,10,100
field13_crop-001_ROI#1_annotation_nec.csv,0.26426126640045633,0.11974110032362459,NecrosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_nec.csv,MCF10A,field13_colony,Necrosis,309,0.0,10,100
Field14-002_ROI#1_annotation_apop.csv,0.16266533980179956,0.15206185567010308,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,10,100
Field14-002_ROI#1_annotation_nec.csv,0.20028934254942926,0.13654618473895583,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,10,100
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,0.0355140186915887,0.1702127659574468,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.03,10,100
7-20-23_10arednuclei_ROI#10_annotation_nec.csv,0.3245667376102158,0.14788732394366197,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_nec.csv,MCF10A,field11_colony,Necrosis,142,0.0,10,100
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_apop.csv,0.24694035061928027,0.14112903225806453,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_apop.csv,MCF10A,field14_two_colony,Apoptosis,248,0.0,10,100
7-20-23_10arednuclei_ROI#13_or14_both_colonies_annotation_nec.csv,0.5467188179052587,0.0893371757925072,NecrosisInColonies,MCF10A+7-20-23_10arednuclei_roi#13_or14_both_colonies_annotation_nec.csv,MCF10A,field14_two_colony,Necrosis,348,0.0,10,100
field13_crop-001_ROI#1_annotation_apop.csv,0.05918560606060617,0.1729957805907173,ApoptosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_apop.csv,MCF10A,field13_colony,Apoptosis,237,0.0,30,100
field13_crop-001_ROI#1_annotation_nec.csv,0.25834046193327626,0.16828478964401294,NecrosisInColonies,MCF10A+field13_crop-001_roi#1_annotation_nec.csv,MCF10A,field13_colony,Necrosis,309,0.0,30,100
Field14-002_ROI#1_annotation_apop.csv,0.16068759342301944,0.15721649484536082,ApoptosisInColonies,MCF10A+field14-002_roi#1_annotation_apop.csv,MCF10A,field14_colony,Apoptosis,387,0.0,30,100
Field14-002_ROI#1_annotation_nec.csv,0.19459198454852727,0.15261044176706828,NecrosisInColonies,MCF10A+field14-002_roi#1_annotation_nec.csv,MCF10A,field14_colony,Necrosis,249,0.0,30,100
7-20-23_10arednuclei_ROI#10_annotation_apop.csv,0.026836158192090443,0.19148936170212766,ApoptosisInColonies,MCF10A+7-20-23_10arednuclei_roi#10_annotation_apop.csv,MCF10A,field11_colony,Apoptosis,47,0.033,30,100
